"probe_id","symbol"
"25903_at_AB_23:38","OLFML2B"
"25903_at_AB_1:22","OLFML2B"
"25904_at","CNOT10"
"25906_at","ANAPC15"
"25907_at","TMEM158"
"25909_at","AHCTF1"
"25911_at","DPCD"
"25912_at_AB_2:19","C1orf43"
"25912_at_AB_1;20:23;29:39","C1orf43"
"25913_at","POT1"
"25914_at","RTTN"
"25915_at","NDUFAF3"
"25917_at","THUMPD3"
"25920_at","NELFB"
"25921_at","ZDHHC5"
"25923_at_AB_11:19","ATL3"
"25923_at_AB_1:10","ATL3"
"25924_at","MYRIP"
"25925_at","ZNF521"
"25926_at","NOL11"
"25927_at_AB_10:20","CNRIP1"
"25927_at_AB_1:9","CNRIP1"
"25928_at","SOSTDC1"
"25929_at","GEMIN5"
"25930_at","PTPN23"
"25932_at_AB_13:20","CLIC4"
"25932_at_AB_1:12","CLIC4"
"25934_at","NIPSNAP3A"
"25936_at","NSL1"
"25937_at_AB_12:29","WWTR1"
"25937_at_AB_1:11","WWTR1"
"25938_at","HEATR5A"
"25939_at","SAMHD1"
"25940_at","FAM98A"
"25941_at","TPGS2"
"25942_at_AB_22:32","SIN3A"
"25942_at_AB_1:21","SIN3A"
"25943_at","DNAAF9"
"25945_at","NECTIN3"
"25946_at","ZNF385A"
"25948_at","KBTBD2"
"25949_at","SYF2"
"25950_at","RWDD3"
"25953_at_AB_1:15","PNKD"
"25953_at_AB_16:33","PNKD"
"25956_at","SEC31B"
"25957_at_AB_47:57","PNISR"
"25957_at_AB_58:66","PNISR"
"25957_at_AB_1:9;24:40","PNISR"
"25957_at_AB_10:23;41:46;67:97","PNISR"
"25959_at","KANK2"
"25960_at","ADGRA2"
"25961_at","NUDT13"
"25962_at_AB_1:11","VIRMA"
"25962_at_AB_12:20","VIRMA"
"25963_at_AB_11:21","TMEM87A"
"25963_at_AB_1:10","TMEM87A"
"25966_at_AB_12:22","C2CD2"
"25966_at_AB_1:11","C2CD2"
"25970_at","SH2B1"
"25972_at","UNC50"
"25973_at","PARS2"
"25974_at","MMACHC"
"25975_at","EGFL6"
"25976_at","TIPARP"
"25977_at","NECAP1"
"25978_at","CHMP2B"
"25979_at","DHRS7B"
"25980_at","AAR2"
"25981_at","DNAH1"
"25983_at","NGDN"
"25984_at","KRT23"
"25987_at","TSKU"
"25988_at","HINFP"
"25989_at","ULK3"
"25992_at","SNED1"
"25994_at","HIGD1A"
"25996_at_AB_1:16","REXO2"
"25996_at_AB_17:27","REXO2"
"25998_at_AB_20:30","IBTK"
"25998_at_AB_1:10","IBTK"
"25998_at_AB_11:19","IBTK"
"25999_at","CLIP3"
"26000_at","TBC1D10B"
"26001_at","RNF167"
"26002_at","MOXD1"
"26003_at","GORASP2"
"26005_at","C2CD3"
"26007_at","TKFC"
"26009_at","ZZZ3"
"26010_at_AB_23:33","SPATS2L"
"26010_at_AB_1:22","SPATS2L"
"26011_at","TENM4"
"26012_at","NSMF"
"26013_at","L3MBTL1"
"26015_at","RPAP1"
"26017_at","FAM32A"
"26018_at_AB_1:10","LRIG1"
"26018_at_AB_11:21","LRIG1"
"26019_at","UPF2"
"26020_at","LRP10"
"26022_at","TMEM98"
"26025_at","PCDHGA12"
"26027_at","ACOT11"
"26030_at","PLEKHG3"
"26031_at_AB_1:16","OSBPL3"
"26031_at_AB_17:38","OSBPL3"
"26032_at","SUSD5"
"26033_at","ATRNL1"
"26034_at_AB_23:33","IPCEF1"
"26034_at_AB_1:22","IPCEF1"
"26035_at","GLCE"
"26036_at","ZNF451"
"26037_at","SIPA1L1"
"26038_at","CHD5"
"26039_at_AB_1:9","SS18L1"
"26039_at_AB_10:20","SS18L1"
"26040_at_AB_12:33","SETBP1"
"26040_at_AB_1:11","SETBP1"
"26043_at_AB_12:33","UBXN7"
"26043_at_AB_1:11","UBXN7"
"26045_at","LRRTM2"
"26046_at","LTN1"
"26047_at","CNTNAP2"
"26048_at","ZNF500"
"26049_at","FAM169A"
"26050_at","SLITRK5"
"26051_at","PPP1R16B"
"26052_at","DNM3"
"26053_at","AUTS2"
"26054_at","SENP6"
"26056_at","RAB11FIP5"
"26057_at_AB_12:51","ANKRD17"
"26057_at_AB_1:11","ANKRD17"
"26058_at","GIGYF2"
"26059_at","ERC2"
"26060_at_AB_1:14","APPL1"
"26060_at_AB_15:75","APPL1"
"26061_at","HACL1"
"26063_at","DECR2"
"26064_at","RAI14"
"26065_at_AB_1:14","LSM14A"
"26065_at_AB_15:43","LSM14A"
"26071_at","RTL8A"
"26073_at","POLDIP2"
"26074_at","CFAP61"
"26083_at","TBC1D29P"
"26084_at","ARHGEF26"
"26085_at","KLK13"
"26086_at","GPSM1"
"26088_at","GGA1"
"26090_at_AB_1:12","ABHD12"
"26090_at_AB_13:31","ABHD12"
"26091_at","HERC4"
"26092_at_AB_23:33","TOR1AIP1"
"26092_at_AB_1:22","TOR1AIP1"
"26093_at","CCDC9"
"26094_at","DCAF4"
"26095_at","PTPN20"
"26097_at_AB_12:30","CHTOP"
"26097_at_AB_1:11","CHTOP"
"26098_at","EDRF1"
"26099_at_AB_13:44","SZRD1"
"26099_at_AB_1:12","SZRD1"
"26100_at","WIPI2"
"26103_at","LRIT1"
"26108_at","PYGO1"
"26112_at","CCDC69"
"26115_at","TANC2"
"26118_at_AB_1:11","WSB1"
"26118_at_AB_30:47","WSB1"
"26118_at_AB_12:20;48:69","WSB1"
"26118_at_AB_21:29","WSB1"
"26119_at","LDLRAP1"
"26121_at","PRPF31"
"26122_at","EPC2"
"26123_at","TCTN3"
"26127_at_AB_16:28","FGFR1OP2"
"26127_at_AB_1:15","FGFR1OP2"
"26128_at","KIFBP"
"26130_at_AB_51:61","GAPVD1"
"26130_at_AB_40:50","GAPVD1"
"26130_at_AB_1:11","GAPVD1"
"26130_at_AB_12:39","GAPVD1"
"26133_at","TRPC4AP"
"26135_at","SERBP1"
"26136_at_AB_10:20","TES"
"26136_at_AB_1:9","TES"
"26137_at","ZBTB20"
"26145_at","IRF2BP1"
"26146_at","TRAF3IP1"
"26147_at_AB_11:32","PHF19"
"26147_at_AB_1:10","PHF19"
"26150_at","RIBC2"
"26151_at","NAT9"
"26152_at","ZNF337"
"26153_at","KIF26A"
"26154_at","ABCA12"
"26155_at","NOC2L"
"26156_at","RSL1D1"
"26157_at","GIMAP2"
"26160_at_AB_19:26","IFT172"
"26160_at_AB_1:18","IFT172"
"26164_at","MTG2"
"26166_at","RGS22"
"26167_at","PCDHB5"
"26168_at","SENP3"
"26173_at","INTS1"
"26175_at","LYSET"
"26188_at","OR1C1"
"26189_at","OR1A2"
"26190_at","FBXW2"
"26191_at","PTPN22"
"26205_at","GMEB2"
"26206_at","SPAG8"
"26207_at","PITPNC1"
"26211_at","OR2F1"
"26212_at","OR2B6"
"26219_at","OR1J4"
"26223_at","FBXL21P"
"26224_at","FBXL3"
"26225_at","ARL5A"
"26226_at","FBXW4P1"
"26227_at","PHGDH"
"26228_at","STAP1"
"26229_at","B3GAT3"
"26230_at","TIAM2"
"26231_at","FBXL9P"
"26232_at","FBXO2"
"26233_at","FBXL6"
"26234_at","FBXL5"
"26235_at","FBXL4"
"26239_at","LCE2B"
"26240_at","FAM50B"
"26245_at","OR2M4"
"26246_at","OR2L2"
"26248_at","OR2K2"
"26249_at_AB_1:10;43:53","KLHL3"
"26249_at_AB_11:42","KLHL3"
"26251_at","KCNG2"
"26253_at_AB_1:4;12:21","CLEC4E"
"26253_at_AB_5:11","CLEC4E"
"26254_at","OPTC"
"26255_at","PTTG3P"
"26256_at","CABYR"
"26257_at","NKX2-8"
"26258_at_AB_1:23","BLOC1S6"
"26258_at_AB_24:32","BLOC1S6"
"26259_at","FBXW8"
"26260_at","FBXO25"
"26261_at","FBXO24"
"26262_at","TSPAN17"
"26263_at","FBXO22"
"26266_at","SLC13A4"
"26267_at","FBXO10"
"26268_at_AB_1:20","FBXO9"
"26268_at_AB_21:31","FBXO9"
"26269_at","FBXO8"
"26270_at","FBXO6"
"26271_at","FBXO5"
"26272_at_AB_17:27","FBXO4"
"26272_at_AB_1:16","FBXO4"
"26273_at_AB_1:22","FBXO3"
"26273_at_AB_52:70","FBXO3"
"26273_at_AB_34:51","FBXO3"
"26273_at_AB_23:33","FBXO3"
"26275_at","HIBCH"
"26276_at","VPS33B"
"26277_at","TINF2"
"26278_at","SACS"
"26279_at","PLA2G2D"
"26280_at","IL1RAPL2"
"26281_at","FGF20"
"26284_at","ERAL1"
"26285_at","CLDN17"
"26286_at_AB_10:20","ARFGAP3"
"26286_at_AB_1:9","ARFGAP3"
"26287_at","ANKRD2"
"26289_at","AK5"
"26290_at","GALNT8"
"26291_at","FGF21"
"26297_at","SERGEF"
"26298_at_AB_10:54","EHF"
"26298_at_AB_1:9","EHF"
"26301_at","GBGT1"
"26330_at","GAPDHS"
"26333_at","OR7A17"
"26338_at","OR5L2"
"26339_at","OR5K1"
"26341_at","OR5H1"
"26353_at","HSPB8"
"26354_at_AB_10:18","GNL3"
"26354_at_AB_1:9","GNL3"
"26355_at","FAM162A"
"26468_at","LHX6"
"26469_at","PTPN18"
"26470_at","SEZ6L2"
"26471_at","NUPR1"
"26476_at","OR10J1"
"26492_at","OR8G2P"
"26493_at","OR8B8"
"26494_at","OR8G1"
"26496_at","OR10A3"
"26499_at","PLEK2"
"26502_at","NARF"
"26503_at","SLC17A5"
"26504_at","CNNM4"
"26505_at","CNNM3"
"26507_at","CNNM1"
"26508_at","HEYL"
"26509_at","MYOF"
"26511_at","CHIC2"
"26512_at_AB_52:72","INTS6"
"26512_at_AB_23:51","INTS6"
"26512_at_AB_1:22","INTS6"
"26515_at","TIMM10B"
"26517_at","TIMM13"
"26519_at","TIMM10"
"26520_at","TIMM9"
"26521_at","TIMM8B"
"26523_at","AGO1"
"26524_at","LATS2"
"26525_at","IL36RN"
"26526_at","TSPAN16"
"26528_at","DAZAP1"
"26529_at","OR12D2"
"26531_at","OR11A1"
"26532_at","OR10H3"
"26533_at","OR10G3"
"26538_at","OR10H2"
"26539_at","OR10H1"
"26548_at","ITGB1BP2"
"26574_at","AATF"
"26575_at","RGS17"
"26576_at","SRPK3"
"26577_at","PCOLCE2"
"26578_at","OSTF1"
"26579_at","MYEOV"
"26585_at_AB_12:44","GREM1"
"26585_at_AB_1:11","GREM1"
"26586_at","CKAP2"
"26589_at","MRPL46"
"26608_at","TBL2"
"26610_at","ELP4"
"26648_at","OR7E24"
"26658_at","OR7C2"
"26659_at","OR7A5"
"26664_at","OR7C1"
"26686_at","OR4E2"
"26689_at","OR4D1"
"26692_at","OR2W1"
"26696_at","OR2T1"
"26707_at","OR2J2"
"26716_at","OR2H1"
"26735_at","OR1L3"
"26737_at","OR1L1"
"26740_at","OR1J2"
"26747_at","NUFIP1"
"26750_at","RPS6KC1"
"26751_at_AB_1:9","SH3YL1"
"26751_at_AB_10:19","SH3YL1"
"26751_at_AB_20:37","SH3YL1"
"26762_at","HAVCR1"
"26775_at","SNORA72"
"26783_at","SNORA65"
"26821_at","SNORA74A"
"26872_at","STEAP1"
"26873_at","OPLAH"
"26952_at","SMR3A"
"26953_at","RANBP6"
"26958_at","COPG2"
"26959_at_AB_1:11","HBP1"
"26959_at_AB_12:22","HBP1"
"26960_at","NBEA"
"26973_at","CHORDC1"
"26974_at","ZNF285"
"26984_at","SEC22A"
"26985_at_AB_21:42","AP3M1"
"26985_at_AB_1:20","AP3M1"
"26993_at","AKAP8L"
"26994_at_AB_10:15","RNF11"
"26994_at_AB_1:9","RNF11"
"26995_at","TRUB2"
"26996_at","GPR160"
"26998_at","FETUB"
"26999_at_AB_11:35","CYFIP2"
"26999_at_AB_1:10","CYFIP2"
"27000_at","DNAJC2"
"27004_at","TCL6"
"27005_at","USP21"
"27006_at","FGF22"
"27010_at","TPK1"
"27012_at","KCNV1"
"27013_at","CNPPD1"
"27018_at","BEX3"
"27019_at","DNAI1"
"27020_at_AB_1:28","NPTN"
"27020_at_AB_29:39","NPTN"
"27022_at","FOXD3"
"27023_at","FOXB1"
"27030_at","MLH3"
"27031_at","NPHP3"
"27032_at_AB_18:46","ATP2C1"
"27032_at_AB_1:17;47:57","ATP2C1"
"27033_at","ZBTB32"
"27034_at_AB_10:43","ACAD8"
"27034_at_AB_1:9","ACAD8"
"27035_at","NOX1"
"27036_at","SIGLEC7"
"27037_at","TRMT2A"
"27039_at","PKD2L2"
"27040_at","LAT"
"27042_at","UTP25"
"27043_at","PELP1"
"27044_at","SND1"
"27063_at","ANKRD1"
"27065_at","NSG1"
"27067_at","STAU2"
"27068_at_AB_1:13","PPA2"
"27068_at_AB_14:41","PPA2"
"27069_at","GHITM"
"27071_at","DAPP1"
"27072_at","VPS41"
"27074_at_AB_12:22","LAMP3"
"27074_at_AB_1:11","LAMP3"
"27075_at","TSPAN13"
"27076_at","LYPD3"
"27077_at","B9D1"
"27079_at","RPUSD2"
"27085_at","MTBP"
"27086_at","FOXP1"
"27087_at","B3GAT1"
"27089_at","UQCRQ"
"27090_at","ST6GALNAC4"
"27091_at","CACNG5"
"27092_at","CACNG4"
"27094_at","KCNMB3"
"27095_at","TRAPPC3"
"27097_at","TAF5L"
"27098_at","CLUL1"
"27099_at","SND1-IT1"
"27101_at","CACYBP"
"27102_at_AB_2:9","EIF2AK1"
"27102_at_AB_1;10:73","EIF2AK1"
"27106_at","ARRDC2"
"27107_at","ZBTB11"
"27109_at","DMAC2L"
"27112_at","NALF2"
"27113_at","BBC3"
"27115_at","PDE7B"
"27120_at","DKKL1"
"27121_at","DKK4"
"27122_at_AB_26:41","DKK3"
"27122_at_AB_1:25","DKK3"
"27123_at_AB_1:11","DKK2"
"27123_at_AB_12:22","DKK2"
"27124_at","INPP5J"
"27125_at","AFF4"
"27127_at","SMC1B"
"27128_at","CYTH4"
"27129_at","HSPB7"
"27130_at","INVS"
"27131_at","SNX5"
"27132_at","CPNE7"
"27133_at","KCNH5"
"27134_at","TJP3"
"27136_at","MORC1"
"27141_at","CIDEB"
"27143_at","PALD1"
"27145_at","FILIP1"
"27146_at","FAM184B"
"27147_at","DENND2A"
"27148_at","STK36"
"27151_at","CPAMD8"
"27152_at","INTU"
"27153_at","ZNF777"
"27154_at","BRPF3"
"27156_at","RSPH14"
"27158_at","NDOR1"
"27159_at","CHIA"
"27160_at","INGX"
"27161_at","AGO2"
"27163_at","NAAA"
"27164_at","SALL3"
"27165_at","GLS2"
"27173_at","SLC39A1"
"27175_at","TUBG2"
"27177_at","IL36B"
"27178_at","IL37"
"27179_at","IL36A"
"27180_at","SIGLEC9"
"27181_at","SIGLEC8"
"27183_at","VPS4A"
"27184_at","DISC2"
"27185_at","DISC1"
"27187_at","MOCS1P1"
"27189_at","IL17C"
"27190_at","IL17B"
"27197_at","GPR82"
"27198_at","HCAR1"
"27199_at","OXGR1"
"27201_at","GPR78"
"27202_at","C5AR2"
"27229_at","TUBGCP4"
"27230_at","SERP1"
"27231_at","NMRK2"
"27233_at","SULT1C4"
"27235_at","COQ2"
"27236_at","ARFIP1"
"27237_at","ARHGEF16"
"27238_at","GPKOW"
"27239_at","GPR162"
"27240_at","SIT1"
"27241_at","BBS9"
"27242_at","TNFRSF21"
"27243_at","CHMP2A"
"27244_at","SESN1"
"27245_at","AHDC1"
"27246_at","RNF115"
"27247_at","NFU1"
"27248_at","ERLEC1"
"27249_at","MMADHC"
"27250_at_AB_1:11","PDCD4"
"27250_at_AB_12:38","PDCD4"
"27252_at","KLHL20"
"27253_at","PCDH17"
"27254_at","CSDC2"
"27255_at","CNTN6"
"27257_at","LSM1"
"27258_at","LSM3"
"27283_at","TINAG"
"27284_at","SULT1B1"
"27285_at","TEKT2"
"27286_at","SRPX2"
"27287_at","VENTX"
"27288_at","RBMXL2"
"27289_at","RND1"
"27290_at","SPINK4"
"27291_at","R3HCC1L"
"27292_at","DIMT1"
"27293_at","SMPDL3B"
"27294_at","DHDH"
"27295_at","PDLIM3"
"27296_at","TP53TG5"
"27297_at","CRCP"
"27299_at","ADAMDEC1"
"27300_at","ZNF544"
"27301_at","APEX2"
"27302_at","BMP10"
"27303_at_AB_10:22","RBMS3"
"27303_at_AB_1:9","RBMS3"
"27304_at","MOCS3"
"27306_at","HPGDS"
"27309_at","ZNF330"
"27314_at","RAB30"
"27315_at_AB_13:14;35:46","PGAP2"
"27315_at_AB_1:12;15:34","PGAP2"
"27316_at","RBMX"
"27319_at","BHLHE22"
"27324_at","TOX3"
"27327_at","TNRC6A"
"27329_at","ANGPTL3"
"27330_at","RPS6KA6"
"27332_at_AB_7:25;44:45","ZNF638"
"27332_at_AB_26:43","ZNF638"
"27332_at_AB_1:6","ZNF638"
"27333_at","GOLIM4"
"27334_at","P2RY10"
"27335_at","EIF3K"
"27336_at_AB_11:21","HTATSF1"
"27336_at_AB_1:10","HTATSF1"
"27339_at","PRPF19"
"27340_at","UTP20"
"27341_at","RRP7A"
"27342_at_AB_12:22","RABGEF1"
"27342_at_AB_1:11","RABGEF1"
"27343_at","POLL"
"27344_at","PCSK1N"
"27345_at","KCNMB4"
"27346_at_AB_9:34","TMEM97"
"27346_at_AB_35:38","TMEM97"
"27346_at_AB_1:8","TMEM97"
"27347_at","STK39"
"27348_at","TOR1B"
"27349_at","MCAT"
"27350_at","APOBEC3C"
"27351_at","DESI1"
"27352_at","SGSM3"
"27429_at","HTRA2"
"27430_at","MAT2B"
"27433_at","TOR2A"
"27434_at","POLM"
"27436_at_AB_1:28","EML4"
"27436_at_AB_29:39","EML4"
"27439_at","TMEM121B"
"27440_at","HDHD5"
"27443_at","CECR2"
"27445_at_AB_1:10;22:32","PCLO"
"27445_at_AB_11:21","PCLO"
"28227_at","PPP2R3B"
"28231_at_AB_1:11","SLCO4A1"
"28231_at_AB_12:22","SLCO4A1"
"28232_at","SLCO3A1"
"28234_at","SLCO1B3"
"28316_at","CDH20"
"28395_at","IGHV4-34"
"28511_at","NKIRAS2"
"28512_at","NKIRAS1"
"28513_at","CDH19"
"28514_at","DLL1"
"28526_at","TRDC"
"28584_at","TRBV10-2"
"28586_at","TRBV9"
"28638_at","TRBC2"
"28639_at","TRBC1"
"28660_at","TRAV23DV6"
"28662_at","TRAV21"
"28666_at","TRAV17"
"28672_at","TRAV12-3"
"28673_at","TRAV12-2"
"28688_at","TRAV5"
"28691_at","TRAV2"
"28711_at","TRAJ44"
"28714_at","TRAJ41"
"28727_at","TRAJ28"
"28737_at","TRAJ18"
"28755_at","TRAC"
"28774_at","IGLV8-61"
"28797_at","IGLV3-19"
"28803_at","IGLV3-10"
"28951_at","TRIB2"
"28952_at","CCDC22"
"28954_at","REM1"
"28955_at","DEXI"
"28956_at","LAMTOR2"
"28957_at","MRPS28"
"28958_at","COA3"
"28959_at","TMEM176B"
"28960_at","DCPS"
"28962_at_AB_11:30","OSTM1"
"28962_at_AB_1:10","OSTM1"
"28964_at","GIT1"
"28965_at","SLC27A6"
"28966_at","SNX24"
"28968_at","SLC6A16"
"28969_at_AB_31:47","BZW2"
"28969_at_AB_1:30","BZW2"
"28970_at","C11orf54"
"28971_at","AAMDC"
"28972_at","SPCS1"
"28973_at","MRPS18B"
"28974_at","C19orf53"
"28976_at_AB_12:31","ACAD9"
"28976_at_AB_1:11","ACAD9"
"28977_at","MRPL42"
"28978_at","TMEM14A"
"28981_at_AB_11:21","IFT81"
"28981_at_AB_1:10","IFT81"
"28982_at","FLVCR1"
"28983_at","TMPRSS11E"
"28984_at","RGCC"
"28985_at_AB_10:11;25:34","MCTS1"
"28985_at_AB_1:9","MCTS1"
"28986_at","MAGEH1"
"28987_at","NOB1"
"28988_at","DBNL"
"28989_at","NTMT1"
"28990_at","ASTE1"
"28991_at","COMMD5"
"28992_at","MACROD1"
"28996_at","HIPK2"
"28998_at","MRPL13"
"28999_at","KLF15"
"29015_at","SLC43A3"
"29028_at","ATAD2"
"29034_at","CPS1-IT1"
"29035_at","HAPSTR1"
"29062_at","WDR91"
"29063_at","ZCCHC4"
"29066_at","ZC3H7A"
"29068_at","ZBTB44"
"29070_at","CFAP263"
"29071_at","C1GALT1C1"
"29072_at_AB_12:33","SETD2"
"29072_at_AB_1:11","SETD2"
"29074_at","MRPL18"
"29075_at","LINC00652"
"29078_at","NDUFAF4"
"29079_at","MED4"
"29080_at","CCDC59"
"29081_at","METTL5"
"29082_at","CHMP4A"
"29083_at","GTPBP8"
"29085_at","PHPT1"
"29086_at","BABAM1"
"29087_at","THYN1"
"29088_at","MRPL15"
"29089_at","UBE2T"
"29090_at","TIMM21"
"29091_at_AB_16:35","STXBP6"
"29091_at_AB_1:15","STXBP6"
"29093_at","MRPL22"
"29094_at_AB_1:10","LGALSL"
"29094_at_AB_11:21","LGALSL"
"29095_at_AB_11:21","ORMDL2"
"29095_at_AB_1:10","ORMDL2"
"29097_at","CNIH4"
"29098_at","RANGRF"
"29099_at","COMMD9"
"29100_at","TMEM208"
"29101_at","SSU72"
"29102_at","DROSHA"
"29103_at","DNAJC15"
"29104_at","HEMK2"
"29105_at","CFAP20"
"29106_at","SCG3"
"29107_at","NXT1"
"29108_at","PYCARD"
"29109_at_AB_10:20","FHOD1"
"29109_at_AB_1:9","FHOD1"
"29110_at","TBK1"
"29113_at","C6orf15"
"29114_at","TAGLN3"
"29115_at_AB_4:41","SAP30BP"
"29115_at_AB_1:3;42:73","SAP30BP"
"29116_at","MYLIP"
"29118_at","DDX25"
"29119_at","CTNNA3"
"29121_at_AB_1:28","CLEC2D"
"29121_at_AB_29:39","CLEC2D"
"29122_at","PRSS50"
"29123_at","ANKRD11"
"29124_at","LGALS13"
"29125_at","C11orf21"
"29126_at","CD274"
"29127_at","RACGAP1"
"29760_at","BLNK"
"29761_at","USP25"
"29763_at","PACSIN3"
"29765_at","TMOD4"
"29766_at","TMOD3"
"29767_at_AB_1:29","TMOD2"
"29767_at_AB_30:40","TMOD2"
"29775_at","CARD10"
"29777_at","ABT1"
"29780_at","PARVB"
"29781_at","NCAPH2"
"29785_at","CYP2S1"
"29789_at_AB_7:23","OLA1"
"29789_at_AB_1:6","OLA1"
"29796_at","UQCR10"
"29799_at","YPEL1"
"29800_at","ZDHHC1"
"29801_at","ZDHHC8"
"29802_at","VPREB3"
"29803_at","REPIN1"
"29841_at_AB_1:13","GRHL1"
"29841_at_AB_14:24","GRHL1"
"29842_at","TFCP2L1"
"29843_at","SENP1"
"29844_at","TFPT"
"29850_at","TRPM5"
"29851_at","ICOS"
"29855_at","UBN1"
"29880_at","ALG5"
"29881_at","NPC1L1"
"29882_at","ANAPC2"
"29883_at_AB_12:22","CNOT7"
"29883_at_AB_1:11","CNOT7"
"29886_at","SNX8"
"29887_at","SNX10"
"29888_at","STRN4"
"29889_at","GNL2"
"29890_at","RBM15B"
"29893_at","PSMC3IP"
"29894_at","CPSF1"
"29895_at","MYL11"
"29896_at","TRA2A"
"29899_at","GPSM2"
"29901_at","SAC3D1"
"29902_at","FAM216A"
"29903_at","CCDC106"
"29904_at","EEF2K"
"29906_at","ST8SIA5"
"29909_at","GPR171"
"29911_at","HOOK2"
"29914_at","UBIAD1"
"29915_at","HCFC2"
"29916_at","SNX11"
"29919_at","RMC1"
"29920_at","PYCR2"
"29922_at","NME7"
"29923_at","HILPDA"
"29924_at","EPN1"
"29925_at","GMPPB"
"29926_at","GMPPA"
"29927_at","SEC61A1"
"29928_at","TIMM22"
"29929_at","ALG6"
"29930_at","PCDHB1"
"29931_at","LINC00312"
"29933_at","GPR132"
"29934_at","SNX12"
"29935_at","RPA4"
"29937_at","NENF"
"29940_at","DSE"
"29941_at","PKN3"
"29942_at","PURG"
"29943_at","PADI1"
"29944_at","PNMA3"
"29945_at","ANAPC4"
"29946_at","SERTAD3"
"29948_at","OSGIN1"
"29949_at","IL19"
"29950_at","SERTAD1"
"29951_at","PDZRN4"
"29952_at","DPP7"
"29953_at","TRHDE"
"29954_at","POMT2"
"29956_at_AB_1:9","CERS2"
"29956_at_AB_10:22","CERS2"
"29957_at","SLC25A24"
"29958_at","DMGDH"
"29959_at","NRBP1"
"29960_at","MRM2"
"29964_at","PRICKLE4"
"29965_at","CDIP1"
"29966_at_AB_1:10","STRN3"
"29966_at_AB_11:25","STRN3"
"29967_at","LRP12"
"29968_at","PSAT1"
"29969_at_AB_1:11","MDFIC"
"29969_at_AB_12:22","MDFIC"
"29974_at","A1CF"
"29978_at","UBQLN2"
"29979_at_AB_1:10","UBQLN1"
"29979_at_AB_11:32","UBQLN1"
"29980_at","DONSON"
"29982_at","NRBF2"
"29984_at","RHOD"
"29985_at","SLC39A3"
"29986_at","SLC39A2"
"29988_at","SLC2A8"
"29989_at","OBP2B"
"29992_at","PILRA"
"29993_at","PACSIN1"
"29994_at_AB_1:10","BAZ2B"
"29994_at_AB_11:32","BAZ2B"
"29995_at","LMCD1"
"29997_at","NOP53"
"29998_at","BICRA"
"29999_at","FSCN3"
"30000_at_AB_21:31","TNPO2"
"30000_at_AB_1:20","TNPO2"
"30001_at_AB_1:8","ERO1A"
"30001_at_AB_9:19","ERO1A"
"30008_at","EFEMP2"
"30009_at","TBX21"
"30010_at","NXPH1"
"30011_at_AB_28:38","SH3KBP1"
"30011_at_AB_1:27","SH3KBP1"
"30012_at","TLX3"
"30061_at","SLC40A1"
"30062_at","RAX"
"30811_at","HUNK"
"30812_at","SOX8"
"30813_at","VSX1"
"30814_at","PLA2G2E"
"30815_at","ST6GALNAC6"
"30816_at","ERVW-1"
"30817_at_AB_1:27","ADGRE2"
"30817_at_AB_28:51","ADGRE2"
"30818_at","KCNIP3"
"30819_at","KCNIP2"
"30820_at","KCNIP1"
"30827_at","CXXC1"
"30832_at","ZNF354C"
"30833_at","NT5C"
"30834_at","POLR1H"
"30835_at_AB_27:37","CD209"
"30835_at_AB_1:26","CD209"
"30836_at","DNTTIP2"
"30837_at","SOCS7"
"30844_at","EHD4"
"30845_at","EHD3"
"30846_at_AB_32:42","EHD2"
"30846_at_AB_1:31","EHD2"
"30848_at","CTAG2"
"30849_at","PIK3R4"
"30850_at","CDR2L"
"30968_at","STOML2"
"43847_at","KLK14"
"43849_at","KLK12"
"49854_at","ZBTB21"
"49855_at","SCAPER"
"49856_at","WRAP73"
"49860_at","CRNN"
"49861_at","CLDN20"
"50484_at","RRM2B"
"50485_at","SMARCAL1"
"50486_at","G0S2"
"50487_at","PLA2G3"
"50488_at","MINK1"
"50489_at","CD207"
"50506_at","DUOX2"
"50507_at_AB_19:34","NOX4"
"50507_at_AB_1:18;35:36","NOX4"
"50508_at","NOX3"
"50509_at","COL5A3"
"50511_at","SYCP3"
"50512_at","PODXL2"
"50514_at","DELEC1"
"50515_at","CHST11"
"50604_at","IL20"
"50613_at","UBQLN3"
"50614_at","GALNT9"
"50615_at","IL21R"
"50616_at","IL22"
"50617_at","ATP6V0A4"
"50618_at_AB_10:31","ITSN2"
"50618_at_AB_1:9","ITSN2"
"50619_at","DEF6"
"50626_at","ZFTRAF1"
"50628_at","GEMIN4"
"50632_at","CALY"
"50636_at","ANO7"
"50640_at","PNPLA8"
"50649_at","ARHGEF4"
"50650_at_AB_28:38","ARHGEF3"
"50650_at_AB_1:27","ARHGEF3"
"50651_at","SLC45A1"
"50674_at","NEUROG3"
"50700_at","RDH8"
"50717_at_AB_12:49","DCAF8"
"50717_at_AB_1:11","DCAF8"
"50804_at","MYEF2"
"50805_at","IRX4"
"50807_at","ASAP1"
"50808_at","AK3"
"50809_at_AB_11:23;37","HP1BP3"
"50809_at_AB_1:10","HP1BP3"
"50809_at_AB_24:36;38:48","HP1BP3"
"50810_at","HDGFL3"
"50813_at_AB_22:61","COPS7A"
"50813_at_AB_1:21","COPS7A"
"50814_at","NSDHL"
"50831_at","TAS2R3"
"50832_at","TAS2R4"
"50833_at","TAS2R16"
"50834_at","TAS2R1"
